account_number,name,type,parent_account_number,hierarchy_level,is_detail_account,is_standard,chart_version
2160,Ersättningsfond,liability,216,4,1,1,2024
2161,Ersättningsfond maskiner och inventarier,liability,216,4,1,1,2024
2162,Ersättningsfond byggnader och markanläggningar,liability,216,4,1,1,2024
2164,Ersättningsfond för djurlager i jordbruk och renskötsel,liability,216,4,1,1,2024
219,Övriga obeskattade reserver,liability,21,3,0,1,2024
2190,Övriga obeskattade reserver,liability,219,4,1,1,2024
2196,Lagerreserv,liability,219,4,1,1,2024
2199,Övriga obeskattade reserver,liability,219,4,1,1,2024
22,Avsättningar,liability,2,2,0,1,2024
221,Avsättningar för pensioner enligt tryggandelagen,liability,22,3,0,1,2024
2210,Avsättningar för pensioner enligt tryggandelagen,liability,221,4,1,1,2024
222,Avsättningar för garantier,liability,22,3,0,1,2024
2220,Avsättningar för garantier,liability,222,4,1,1,2024
223,Övriga avsättningar för pensioner och liknande förpliktelser,liability,22,3,0,1,2024
2230,Övriga avsättningar för pensioner och liknande förpliktelser,liability,223,4,1,1,2024
224,Avsättningar för uppskjutna skatter,liability,22,3,0,1,2024
2240,Avsättningar för uppskjutna skatter,liability,224,4,1,1,2024
225,Övriga avsättningar för skatter,liability,22,3,0,1,2024
2250,Övriga avsättningar för skatter,liability,225,4,1,1,2024
2252,Avsättningar för tvistiga skatter,liability,225,4,1,1,2024
2253,"Avsättningar särskild löneskatt, deklarationspost",liability,225,4,1,1,2024
229,Övriga avsättningar,liability,22,3,0,1,2024
2290,Övriga avsättningar,liability,229,4,1,1,2024
23,Långfristiga skulder,liability,2,2,0,1,2024
231,Obligations- och förlagslån,liability,23,3,0,1,2024
2310,Obligations- och förlagslån,liability,231,4,1,1,2024
232,Konvertibla lån och liknande,liability,23,3,0,1,2024
2320,Konvertibla lån och liknande,liability,232,4,1,1,2024
2321,Konvertibla lån,liability,232,4,1,1,2024
2322,Lån förenade med optionsrätt,liability,232,4,1,1,2024
2323,Vinstandelslån,liability,232,4,1,1,2024
2324,Kapitalandelslån,liability,232,4,1,1,2024
233,Checkräkningskredit,liability,23,3,0,1,2024
2330,Checkräkningskredit,liability,233,4,1,1,2024
2331,Checkräkningskredit 1,liability,233,4,1,1,2024
2332,Checkräkningskredit 2,liability,233,4,1,1,2024
234,Byggnadskreditiv,liability,23,3,0,1,2024
2340,Byggnadskreditiv,liability,234,4,1,1,2024
235,Andra långfristiga skulder till kreditinstitut,liability,23,3,0,1,2024
2350,Andra långfristiga skulder till kreditinstitut,liability,235,4,1,1,2024
2351,"Fastighetslån, långfristig del",liability,235,4,1,1,2024
2355,Långfristiga lån i utländsk valuta från kreditinstitut,liability,235,4,1,1,2024
2359,Övriga långfristiga lån från kreditinstitut,liability,235,4,1,1,2024
236,Långfristiga skulder till koncernföretag,liability,23,3,0,1,2024
2360,Långfristiga skulder till koncernföretag,liability,236,4,1,1,2024
2361,Långfristiga skulder till moderföretag,liability,236,4,1,1,2024
2362,Långfristiga skulder till dotterföretag,liability,236,4,1,1,2024
2363,Långfristiga skulder till andra koncernföretag,liability,236,4,1,1,2024
237,"Långfristiga skulder till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",liability,23,3,0,1,2024
2370,"Långfristiga skulder till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",liability,237,4,1,1,2024
2371,Långfristiga skulder till intresseföretag,liability,237,4,1,1,2024
2372,Långfristiga skulder till gemensamt styrda företag,liability,237,4,1,1,2024
2373,Långfristiga skulder till övriga företag som det finns ett ägarintresse i,liability,237,4,1,1,2024
239,Övriga långfristiga skulder,liability,23,3,0,1,2024
2390,Övriga långfristiga skulder,liability,239,4,1,1,2024
2391,"Avbetalningskontrakt, långfristig del",liability,239,4,1,1,2024
2392,Villkorliga långfristiga skulder,liability,239,4,1,1,2024
2393,"Lån från närstående personer, långfristig del",liability,239,4,1,1,2024
2394,Långfristiga leverantörskrediter,liability,239,4,1,1,2024
2395,Andra långfristiga lån i utländsk valuta,liability,239,4,1,1,2024
2396,Derivat,liability,239,4,1,1,2024
2397,"Mottagna depositioner, långfristiga",liability,239,4,1,1,2024
2399,Övriga långfristiga skulder,liability,239,4,1,1,2024
24,"Kortfristiga skulder till kreditinstitut, kunder och leverantörer",liability,2,2,0,1,2024
241,Andra kortfristiga låneskulder till kreditinstitut,liability,24,3,0,1,2024
2410,Andra kortfristiga låneskulder till kreditinstitut,liability,241,4,1,1,2024
2411,Kortfristiga lån från kreditinstitut,liability,241,4,1,1,2024
2412,"Byggnadskreditiv, kortfristig del",liability,241,4,1,1,2024
2417,Kortfristig del av långfristiga skulder till kreditinstitut,liability,241,4,1,1,2024
2419,Övriga kortfristiga skulder till kreditinstitut,liability,241,4,1,1,2024
242,Förskott från kunder,liability,24,3,0,1,2024
2420,Förskott från kunder,liability,242,4,1,1,2024
2421,Ej inlösta presentkort,liability,242,4,1,1,2024
2429,Övriga förskott från kunder,liability,242,4,1,1,2024
243,Pågående arbeten,liability,24,3,0,1,2024
2430,Pågående arbeten,liability,243,4,1,1,2024
2431,"Pågående arbeten, fakturering",liability,243,4,1,1,2024
2438,"Pågående arbeten, nedlagda kostnader",liability,243,4,1,1,2024
2439,Beräknad förändring av pågående arbeten,liability,243,4,1,1,2024
244,Leverantörsskulder,liability,24,3,0,1,2024
2440,Leverantörsskulder,liability,244,4,1,1,2024
2441,Leverantörsskulder,liability,244,4,1,1,2024
2443,Konsignationsskulder,liability,244,4,1,1,2024
2445,Tvistiga leverantörsskulder,liability,244,4,1,1,2024
2448,Ej reskontraförda leverantörsskulder,liability,244,4,1,1,2024
245,Fakturerad men ej upparbetad intäkt,liability,24,3,0,1,2024
2450,Fakturerad men ej upparbetad intäkt,liability,245,4,1,1,2024
246,Leverantörsskulder till koncernföretag,liability,24,3,0,1,2024
2460,Leverantörsskulder till koncernföretag,liability,246,4,1,1,2024
2461,Leverantörsskulder till moderföretag,liability,246,4,1,1,2024
2462,Leverantörsskulder till dotterföretag,liability,246,4,1,1,2024
2463,Leverantörsskulder till andra koncernföretag,liability,246,4,1,1,2024
247,"Leverantörsskulder till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",liability,24,3,0,1,2024
2470,"Leverantörsskulder till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",liability,247,4,1,1,2024
2471,Leverantörsskulder till intresseföretag,liability,247,4,1,1,2024
2472,Leverantörsskulder till gemensamt styrda företag,liability,247,4,1,1,2024
2473,Leverantörsskulder till övriga företag som det finns ett ägarintresse i,liability,247,4,1,1,2024
248,"Checkräkningskredit, kortfristig",liability,24,3,0,1,2024
2480,"Checkräkningskredit, kortfristig",liability,248,4,1,1,2024
249,"Övriga kortfristiga skulder till kreditinstitut, kunder och leverantörer",liability,24,3,0,1,2024
2490,"Övriga kortfristiga skulder till kreditinstitut, kunder och leverantörer",liability,249,4,1,1,2024
2491,Avräkning spelarrangörer,liability,249,4,1,1,2024
2492,Växelskulder,liability,249,4,1,1,2024
2499,Andra övriga kortfristiga skulder,liability,249,4,1,1,2024
25,Skatteskulder,liability,2,2,0,1,2024
251,Skatteskulder,liability,25,3,0,1,2024
2510,Skatteskulder,liability,251,4,1,1,2024
2512,Beräknad inkomstskatt,liability,251,4,1,1,2024
2513,Beräknad fastighetsskatt/fastighetsavgift,liability,251,4,1,1,2024
2514,Beräknad särskild löneskatt på pensionskostnader,liability,251,4,1,1,2024
2515,Beräknad avkastningsskatt,liability,251,4,1,1,2024
2517,Beräknad utländsk skatt,liability,251,4,1,1,2024
2518,Betald F-skatt,liability,251,4,1,1,2024
26,Moms och punktskatter,liability,2,2,0,1,2024
261,"Utgående moms, 25 %",liability,26,3,0,1,2024
2610,"Utgående moms, 25 %",liability,261,4,1,1,2024
2611,"Utgående moms på försäljning inom Sverige, 25 %",liability,261,4,1,1,2024
2612,"Utgående moms på egna uttag, 25 %",liability,261,4,1,1,2024
2613,"Utgående moms för uthyrning, 25 %",liability,261,4,1,1,2024
2614,"Utgående moms omvänd skattskyldighet, 25 %",liability,261,4,1,1,2024
2615,"Utgående moms import av varor, 25 %",liability,261,4,1,1,2024
2616,Utgående moms VMB 25 %,liability,261,4,1,1,2024
2618,"Vilande utgående moms, 25 %",liability,261,4,1,1,2024
262,"Utgående moms, 12 %",liability,26,3,0,1,2024
2620,"Utgående moms, 12 %",liability,262,4,1,1,2024
2621,"Utgående moms på försäljning inom Sverige, 12 %",liability,262,4,1,1,2024
2622,"Utgående moms på egna uttag, 12 %",liability,262,4,1,1,2024
2623,"Utgående moms för uthyrning, 12 %",liability,262,4,1,1,2024
2624,"Utgående moms omvänd skattskyldighet, 12 %",liability,262,4,1,1,2024
2625,"Utgående moms import av varor, 12 %",liability,262,4,1,1,2024
2626,Utgående moms VMB 12 %,liability,262,4,1,1,2024
2628,"Vilande utgående moms, 12 %",liability,262,4,1,1,2024
263,"Utgående moms, 6 %",liability,26,3,0,1,2024
2630,"Utgående moms, 6 %",liability,263,4,1,1,2024
2631,"Utgående moms på försäljning inom Sverige, 6 %",liability,263,4,1,1,2024
2632,"Utgående moms på egna uttag, 6 %",liability,263,4,1,1,2024
2633,"Utgående moms för uthyrning, 6 %",liability,263,4,1,1,2024
2634,"Utgående moms omvänd skattskyldighet, 6 %",liability,263,4,1,1,2024
2635,"Utgående moms import av varor, 6 %",liability,263,4,1,1,2024
2636,Utgående moms VMB 6 %,liability,263,4,1,1,2024
2638,"Vilande utgående moms, 6 %",liability,263,4,1,1,2024
264,Ingående moms,liability,26,3,0,1,2024
2640,Ingående moms,liability,264,4,1,1,2024
2641,Debiterad ingående moms,liability,264,4,1,1,2024
2642,Debiterad ingående moms i anslutning till frivillig skattskyldighet,liability,264,4,1,1,2024
2645,Beräknad ingående moms på förvärv från utlandet,liability,264,4,1,1,2024
2646,Ingående moms på uthyrning,liability,264,4,1,1,2024
2647,Ingående moms omvänd skattskyldighet varor och tjänster i Sverige,liability,264,4,1,1,2024
2648,Vilande ingående moms,liability,264,4,1,1,2024
2649,"Ingående moms, blandad verksamhet",liability,264,4,1,1,2024
265,Redovisningskonto för moms,liability,26,3,0,1,2024
2650,Redovisningskonto för moms,liability,265,4,1,1,2024
266,Punktskatter,liability,26,3,0,1,2024
2660,Punktskatter,liability,266,4,1,1,2024
267,"Utgående moms, OSS",liability,26,3,0,1,2024
2670,"Utgående moms på försäljning inom EU, OSS",liability,267,4,1,1,2024
27,"Personalens skatter, avgifter och löneavdrag",liability,2,2,0,1,2024
271,Personalskatt,liability,27,3,0,1,2024
2710,Personalskatt,liability,271,4,1,1,2024
273,Lagstadgade sociala avgifter och särskild löneskatt,liability,27,3,0,1,2024
2730,Lagstadgade sociala avgifter och särskild löneskatt,liability,273,4,1,1,2024
2731,Avräkning lagstadgade sociala avgifter,liability,273,4,1,1,2024
2732,Avräkning särskild löneskatt,liability,273,4,1,1,2024
274,Avtalade sociala avgifter,liability,27,3,0,1,2024
2740,Avtalade sociala avgifter,liability,274,4,1,1,2024
275,Utmätning i lön m.m.,liability,27,3,0,1,2024
2750,Utmätning i lön m.m.,liability,275,4,1,1,2024
276,Semestermedel,liability,27,3,0,1,2024
2760,Semestermedel,liability,276,4,1,1,2024
2761,Avräkning semesterlöner,liability,276,4,1,1,2024
2762,Semesterlönekassa,liability,276,4,1,1,2024
279,Övriga löneavdrag,liability,27,3,0,1,2024
2790,Övriga löneavdrag,liability,279,4,1,1,2024
2791,Personalens intressekonto,liability,279,4,1,1,2024
2792,Lönsparande,liability,279,4,1,1,2024
2793,Gruppförsäkringspremier,liability,279,4,1,1,2024
2794,Fackföreningsavgifter,liability,279,4,1,1,2024
2795,Mätnings- och granskningsarvoden,liability,279,4,1,1,2024
2799,Övriga löneavdrag,liability,279,4,1,1,2024
28,Övriga kortfristiga skulder,liability,2,2,0,1,2024
281,Avräkning för factoring och belånade kontraktsfordringar,liability,28,3,0,1,2024
2810,Avräkning för factoring och belånade kontraktsfordringar,liability,281,4,1,1,2024
2811,Avräkning för factoring,liability,281,4,1,1,2024
2812,Avräkning för belånade kontraktsfordringar,liability,281,4,1,1,2024
282,Kortfristiga skulder till anställda,liability,28,3,0,1,2024
2820,Kortfristiga skulder till anställda,liability,282,4,1,1,2024
2821,Löneskulder,liability,282,4,1,1,2024
2822,Reseräkningar,liability,282,4,1,1,2024
2823,"Tantiem, gratifikationer",liability,282,4,1,1,2024
2829,Övriga kortfristiga skulder till anställda,liability,282,4,1,1,2024
283,Avräkning för annans räkning,liability,28,3,0,1,2024
2830,Avräkning för annans räkning,liability,283,4,1,1,2024
284,Kortfristiga låneskulder,liability,28,3,0,1,2024
2840,Kortfristiga låneskulder,liability,284,4,1,1,2024
2841,Kortfristig del av långfristiga skulder,liability,284,4,1,1,2024
2849,Övriga kortfristiga låneskulder,liability,284,4,1,1,2024
285,Avräkning för skatter och avgifter (skattekonto),liability,28,3,0,1,2024
2850,Avräkning för skatter och avgifter (skattekonto),liability,285,4,1,1,2024
2852,"Anståndsbelopp för moms, arbetsgivaravgifter och personalskatt",liability,285,4,1,1,2024
286,Kortfristiga skulder till koncernföretag,liability,28,3,0,1,2024
2860,Kortfristiga skulder till koncernföretag,liability,286,4,1,1,2024
2861,Kortfristiga skulder till moderföretag,liability,286,4,1,1,2024
2862,Kortfristiga skulder till dotterföretag,liability,286,4,1,1,2024
2863,Kortfristiga skulder till andra koncernföretag,liability,286,4,1,1,2024
287,"Kortfristiga skulder till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",liability,28,3,0,1,2024
2870,"Kortfristiga skulder till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",liability,287,4,1,1,2024
2871,Kortfristiga skulder till intresseföretag,liability,287,4,1,1,2024
2872,Kortfristiga skulder till gemensamt styrda företag,liability,287,4,1,1,2024
2873,Kortfristiga skulder till övriga företag som det finns ett ägarintresse i,liability,287,4,1,1,2024
288,Skuld erhållna bidrag,liability,28,3,0,1,2024
2880,Skuld erhållna bidrag,liability,288,4,1,1,2024
289,Övriga kortfristiga skulder,liability,28,3,0,1,2024
2890,Övriga kortfristiga skulder,liability,289,4,1,1,2024
2891,Skulder under indrivning,liability,289,4,1,1,2024
2892,Inre reparationsfond/underhållsfond,liability,289,4,1,1,2024
2893,"Skulder till närstående personer, kortfristig del",liability,289,4,1,1,2024
2895,Derivat (kortfristiga skulder),liability,289,4,1,1,2024
2897,"Mottagna depositioner, kortfristiga",liability,289,4,1,1,2024
2898,Outtagen vinstutdelning,liability,289,4,1,1,2024
2899,Övriga kortfristiga skulder,liability,289,4,1,1,2024
29,Upplupna kostnader och förutbetalda intäkter,liability,2,2,0,1,2024
291,Upplupna löner,liability,29,3,0,1,2024
2910,Upplupna löner,liability,291,4,1,1,2024
2911,Löneskulder,liability,291,4,1,1,2024
2912,Ackordsöverskott,liability,291,4,1,1,2024
2919,Övriga upplupna löner,liability,291,4,1,1,2024
292,Upplupna semesterlöner,liability,29,3,0,1,2024
2920,Upplupna semesterlöner,liability,292,4,1,1,2024
293,Upplupna pensionskostnader,liability,29,3,0,1,2024
2930,Upplupna pensionskostnader,liability,293,4,1,1,2024
2931,Upplupna pensionsutbetalningar,liability,293,4,1,1,2024
294,Upplupna lagstadgade sociala och andra avgifter,liability,29,3,0,1,2024
2940,Upplupna lagstadgade sociala och andra avgifter,liability,294,4,1,1,2024
2941,Beräknade upplupna lagstadgade sociala avgifter,liability,294,4,1,1,2024
2942,Beräknad upplupen särskild löneskatt,liability,294,4,1,1,2024
2943,"Beräknad upplupen särskild löneskatt på pensionskostnader, deklarationspost",liability,294,4,1,1,2024
2944,Beräknad upplupen avkastningsskatt på pensionskostnader,liability,294,4,1,1,2024
295,Upplupna avtalade sociala avgifter,liability,29,3,0,1,2024
2950,Upplupna avtalade sociala avgifter,liability,295,4,1,1,2024
2951,Upplupna avtalade arbetsmarknadsförsäkringar,liability,295,4,1,1,2024
2959,"Upplupna avtalade pensionsförsäkringsavgifter, deklarationspost",liability,295,4,1,1,2024
296,Upplupna räntekostnader,liability,29,3,0,1,2024
2960,Upplupna räntekostnader,liability,296,4,1,1,2024
297,Förutbetalda intäkter,liability,29,3,0,1,2024
2970,Förutbetalda intäkter,liability,297,4,1,1,2024
2971,Förutbetalda hyresintäkter,liability,297,4,1,1,2024
2972,Förutbetalda medlemsavgifter,liability,297,4,1,1,2024
2979,Övriga förutbetalda intäkter,liability,297,4,1,1,2024
298,Upplupna avtalskostnader,liability,29,3,0,1,2024
2980,Upplupna avtalskostnader,liability,298,4,1,1,2024
299,Övriga upplupna kostnader och förutbetalda intäkter,liability,29,3,0,1,2024
2990,Övriga upplupna kostnader och förutbetalda intäkter,liability,299,4,1,1,2024
2991,Beräknat arvode för bokslut,liability,299,4,1,1,2024
2992,Beräknat arvode för revision,liability,299,4,1,1,2024
2993,Ospecificerad skuld till leverantörer,liability,299,4,1,1,2024
2995,Ej ankomna leverantörsfakturor,liability,299,4,1,1,2024
2998,Övriga upplupna kostnader och förutbetalda intäkter,liability,299,4,1,1,2024
2999,OBS-konto,liability,299,4,1,1,2024
3,Rörelsens inkomster/intäkter,revenue,,1,0,1,2024
30,Huvudintäkter,revenue,3,2,0,1,2024
300,Försäljning inom Sverige,revenue,30,3,0,1,2024
3000,Försäljning inom Sverige,revenue,300,4,1,1,2024
3001,"Försäljning inom Sverige, 25 % moms",revenue,300,4,1,1,2024
3002,"Försäljning inom Sverige, 12 % moms",revenue,300,4,1,1,2024
3003,"Försäljning inom Sverige, 6 % moms",revenue,300,4,1,1,2024
3004,"Försäljning inom Sverige, momsfri",revenue,300,4,1,1,2024
31,Huvudintäkter,revenue,3,2,0,1,2024
310,Försäljning av varor utanför Sverige,revenue,31,3,0,1,2024
3100,Försäljning av varor utanför Sverige,revenue,310,4,1,1,2024
3105,Försäljning varor till land utanför EU,revenue,310,4,1,1,2024
3106,"Försäljning varor till annat EU-land, momspliktig",revenue,310,4,1,1,2024
3108,"Försäljning varor till annat EU-land, momsfri",revenue,310,4,1,1,2024
32,Huvudintäkter,revenue,3,2,0,1,2024
320,Försäljning VMB och omvänd moms,revenue,32,3,0,1,2024
3200,Försäljning VMB och omvänd moms,revenue,320,4,1,1,2024
321,Försäljning positiv VMB 25 %,revenue,32,3,0,1,2024
3211,Försäljning positiv VMB 25 %,revenue,321,4,1,1,2024
3212,Försäljning negativ VMB 25 %,revenue,321,4,1,1,2024
323,"Försäljning inom byggsektorn, omvänd skattskyldighet moms",revenue,32,3,0,1,2024
3231,"Försäljning inom byggsektorn, omvänd skattskyldighet moms",revenue,323,4,1,1,2024
33,Huvudintäkter,revenue,3,2,0,1,2024
330,Försäljning av tjänster utanför Sverige,revenue,33,3,0,1,2024
3300,Försäljning av tjänster utanför Sverige,revenue,330,4,1,1,2024
3305,Försäljning tjänster till land utanför EU,revenue,330,4,1,1,2024
3308,Försäljning tjänster till annat EU-land,revenue,330,4,1,1,2024
34,Huvudintäkter,revenue,3,2,0,1,2024
340,"Försäljning, egna uttag",revenue,34,3,0,1,2024
3400,"Försäljning, egna uttag",revenue,340,4,1,1,2024
3401,"Egna uttag momspliktiga, 25 %",revenue,340,4,1,1,2024
3402,"Egna uttag momspliktiga, 12 %",revenue,340,4,1,1,2024
3403,"Egna uttag momspliktiga, 6 %",revenue,340,4,1,1,2024
3404,"Egna uttag, momsfria",revenue,340,4,1,1,2024
35,Fakturerade kostnader,revenue,3,2,0,1,2024
350,Fakturerade kostnader (gruppkonto),revenue,35,3,0,1,2024
3500,Fakturerade kostnader (gruppkonto),revenue,350,4,1,1,2024
351,Fakturerat emballage,revenue,35,3,0,1,2024
3510,Fakturerat emballage,revenue,351,4,1,1,2024
3511,Fakturerat emballage,revenue,351,4,1,1,2024
3518,Returnerat emballage,revenue,351,4,1,1,2024
352,Fakturerade frakter,revenue,35,3,0,1,2024
3520,Fakturerade frakter,revenue,352,4,1,1,2024
3521,"Fakturerade frakter, EU-land",revenue,352,4,1,1,2024
3522,"Fakturerade frakter, export",revenue,352,4,1,1,2024
353,Fakturerade tull- och speditionskostnader m.m.,revenue,35,3,0,1,2024
3530,Fakturerade tull- och speditionskostnader m.m.,revenue,353,4,1,1,2024
354,Faktureringsavgifter,revenue,35,3,0,1,2024
3540,Faktureringsavgifter,revenue,354,4,1,1,2024
3541,"Faktureringsavgifter, EU-land",revenue,354,4,1,1,2024
3542,"Faktureringsavgifter, export",revenue,354,4,1,1,2024
355,Fakturerade resekostnader,revenue,35,3,0,1,2024
3550,Fakturerade resekostnader,revenue,355,4,1,1,2024
356,Fakturerade kostnader till koncernföretag,revenue,35,3,0,1,2024
3560,Fakturerade kostnader till koncernföretag,revenue,356,4,1,1,2024
3561,Fakturerade kostnader till moderföretag,revenue,356,4,1,1,2024
3562,Fakturerade kostnader till dotterföretag,revenue,356,4,1,1,2024
3563,Fakturerade kostnader till andra koncernföretag,revenue,356,4,1,1,2024
357,"Fakturerade kostnader till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",revenue,35,3,0,1,2024
3570,"Fakturerade kostnader till intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",revenue,357,4,1,1,2024
359,Övriga fakturerade kostnader,revenue,35,3,0,1,2024
3590,Övriga fakturerade kostnader,revenue,359,4,1,1,2024
36,Rörelsens sidointäkter,revenue,3,2,0,1,2024
360,Rörelsens sidointäkter (gruppkonto),revenue,36,3,0,1,2024
3600,Rörelsens sidointäkter (gruppkonto),revenue,360,4,1,1,2024
361,Försäljning av material,revenue,36,3,0,1,2024
3610,Försäljning av material,revenue,361,4,1,1,2024
3611,Försäljning av råmaterial,revenue,361,4,1,1,2024
3612,Försäljning av skrot,revenue,361,4,1,1,2024
3613,Försäljning av förbrukningsmaterial,revenue,361,4,1,1,2024
3619,Försäljning av övrigt material,revenue,361,4,1,1,2024
362,Tillfällig uthyrning av personal,revenue,36,3,0,1,2024
3620,Tillfällig uthyrning av personal,revenue,362,4,1,1,2024
363,Tillfällig uthyrning av transportmedel,revenue,36,3,0,1,2024
3630,Tillfällig uthyrning av transportmedel,revenue,363,4,1,1,2024
367,Intäkter från värdepapper,revenue,36,3,0,1,2024
3670,Intäkter från värdepapper,revenue,367,4,1,1,2024
3671,Försäljning av värdepapper,revenue,367,4,1,1,2024
3672,Utdelning från värdepapper,revenue,367,4,1,1,2024
3679,Övriga intäkter från värdepapper,revenue,367,4,1,1,2024
368,Management fees,revenue,36,3,0,1,2024
3680,Management fees,revenue,368,4,1,1,2024
369,Övriga sidointäkter,revenue,36,3,0,1,2024
3690,Övriga sidointäkter,revenue,369,4,1,1,2024
37,Intäktskorrigeringar,revenue,3,2,0,1,2024
370,Intäktskorrigeringar (gruppkonto),revenue,37,3,0,1,2024
3700,Intäktskorrigeringar (gruppkonto),revenue,370,4,1,1,2024
371,Ofördelade intäktsreduktioner,revenue,37,3,0,1,2024
3710,Ofördelade intäktsreduktioner,revenue,371,4,1,1,2024
373,Lämnade rabatter,revenue,37,3,0,1,2024
3730,Lämnade rabatter,revenue,373,4,1,1,2024
3731,Lämnade kassarabatter,revenue,373,4,1,1,2024
3732,Lämnade mängdrabatter,revenue,373,4,1,1,2024
374,Öres- och kronutjämning,revenue,37,3,0,1,2024
3740,Öres- och kronutjämning,revenue,374,4,1,1,2024
375,Punktskatter,revenue,37,3,0,1,2024
3750,Punktskatter,revenue,375,4,1,1,2024
3751,Intäktsförda punktskatter (kreditkonto),revenue,375,4,1,1,2024
3752,Skuldförda punktskatter (debetkonto),revenue,375,4,1,1,2024
379,Övriga intäktskorrigeringar,revenue,37,3,0,1,2024
3790,Övriga intäktskorrigeringar,revenue,379,4,1,1,2024
38,Aktiverat arbete för egen räkning,revenue,3,2,0,1,2024
380,Aktiverat arbete för egen räkning (gruppkonto),revenue,38,3,0,1,2024
3800,Aktiverat arbete för egen räkning (gruppkonto),revenue,380,4,1,1,2024
384,Aktiverat arbete (material),revenue,38,3,0,1,2024
3840,Aktiverat arbete (material),revenue,384,4,1,1,2024
385,Aktiverat arbete (omkostnader),revenue,38,3,0,1,2024
3850,Aktiverat arbete (omkostnader),revenue,385,4,1,1,2024
387,Aktiverat arbete (personal),revenue,38,3,0,1,2024
3870,Aktiverat arbete (personal),revenue,387,4,1,1,2024
39,Övriga rörelseintäkter,revenue,3,2,0,1,2024
390,Övriga rörelseintäkter (gruppkonto),revenue,39,3,0,1,2024
3900,Övriga rörelseintäkter (gruppkonto),revenue,390,4,1,1,2024
391,Hyres- och arrendeintäkter,revenue,39,3,0,1,2024
3910,Hyres- och arrendeintäkter,revenue,391,4,1,1,2024
3911,Hyresintäkter,revenue,391,4,1,1,2024
3912,Arrendeintäkter,revenue,391,4,1,1,2024
3913,Frivilligt momspliktiga hyresintäkter,revenue,391,4,1,1,2024
3914,Övriga momspliktiga hyresintäkter,revenue,391,4,1,1,2024
392,"Provisionsintäkter, licensintäkter och royalties",revenue,39,3,0,1,2024
3920,"Provisionsintäkter, licensintäkter och royalties",revenue,392,4,1,1,2024
3921,Provisionsintäkter,revenue,392,4,1,1,2024
3922,Licensintäkter och royalties,revenue,392,4,1,1,2024
3925,Franchiseintäkter,revenue,392,4,1,1,2024
394,Orealiserade negativa/positiva värdeförändringar på säkringsinstrument,revenue,39,3,0,1,2024
3940,Orealiserade negativa/positiva värdeförändringar på säkringsinstrument,revenue,394,4,1,1,2024
395,"Återvunna, tidigare avskrivna kundfordringar",revenue,39,3,0,1,2024
3950,"Återvunna, tidigare avskrivna kundfordringar",revenue,395,4,1,1,2024
396,Valutakursvinster på fordringar och skulder av rörelsekaraktär,revenue,39,3,0,1,2024
3960,Valutakursvinster på fordringar och skulder av rörelsekaraktär,revenue,396,4,1,1,2024
397,Vinst vid avyttring av immateriella och materiella anläggningstillgångar,revenue,39,3,0,1,2024
3970,Vinst vid avyttring av immateriella och materiella anläggningstillgångar,revenue,397,4,1,1,2024
3971,Vinst vid avyttring av immateriella anläggningstillgångar,revenue,397,4,1,1,2024
3972,Vinst vid avyttring av byggnader och mark,revenue,397,4,1,1,2024
3973,Vinst vid avyttring av maskiner och inventarier,revenue,397,4,1,1,2024
398,Erhållna offentliga bidrag,revenue,39,3,0,1,2024
3980,Erhållna offentliga bidrag,revenue,398,4,1,1,2024
3981,Erhållna EU-bidrag,revenue,398,4,1,1,2024
3985,Erhållna statliga bidrag,revenue,398,4,1,1,2024
3987,Erhållna kommunala bidrag,revenue,398,4,1,1,2024
3988,Erhållna offentliga bidrag för personal,revenue,398,4,1,1,2024
3989,Övriga erhållna offentliga bidrag,revenue,398,4,1,1,2024
399,"Övriga ersättningar, bidrag och intäkter",revenue,39,3,0,1,2024
3990,"Övriga ersättningar, bidrag och intäkter",revenue,399,4,1,1,2024
3991,Konfliktersättning,revenue,399,4,1,1,2024
3992,Erhållna skadestånd,revenue,399,4,1,1,2024
3993,Erhållna donationer och gåvor,revenue,399,4,1,1,2024
3994,Försäkringsersättningar,revenue,399,4,1,1,2024
3995,Erhållet ackord på skulder av rörelsekaraktär,revenue,399,4,1,1,2024
3996,Erhållna reklambidrag,revenue,399,4,1,1,2024
3997,Sjuklöneersättning,revenue,399,4,1,1,2024
3998,Återbäring av överskott från försäkringsföretag,revenue,399,4,1,1,2024
3999,Övriga rörelseintäkter,revenue,399,4,1,1,2024
4,"Utgifter/kostnader för varor, material och vissa köpta tjänster",expense,,1,0,1,2024
40,Inköp av varor och material,expense,4,2,0,1,2024
400,Inköp av varor från Sverige,expense,40,3,0,1,2024
4000,Inköp av varor från Sverige,expense,400,4,1,1,2024
41,Inköp av varor och material,expense,4,2,0,1,2024
42,Inköp av varor och material,expense,4,2,0,1,2024
